2005-01-24 13:00:00,4.5298,4.5679,4.5221,4.537,63283557
2005-01-24 14:00:00,4.5357,4.5656,4.5288,4.5382,38201213
2005-01-24 15:00:00,4.5392,4.5691,4.4969,4.5019,86697427
2005-01-24 16:00:00,4.5009,4.5522,4.4909,4.5026,5578712
2005-01-24 17:00:00,4.5006,4.5019,4.4894,4.4927,429844
2005-01-24 18:00:00,4.4912,4.4927,4.4899,4.4907,116475
2005-01-25 08:00:00,4.5579,4.5579,4.5243,4.5542,1266008
2005-01-25 09:00:00,4.5482,4.5579,4.4354,4.4551,93048510
2005-01-25 10:00:00,4.4546,4.4787,4.3975,4.4438,108364259
2005-01-25 11:00:00,4.4427,4.4643,4.4013,4.413,60071681
2005-01-25 12:00:00,4.413,4.4421,4.41,4.4154,30247758
2005-01-25 13:00:00,4.415,4.4573,4.4135,4.4257,27423411
2005-01-25 14:00:00,4.4267,4.4361,4.403,4.4202,37139528
2005-01-25 15:00:00,4.4182,4.4267,4.3908,4.41,64680214
2005-01-25 16:00:00,4.4087,4.4583,4.4087,4.4493,3229984
2005-01-25 17:00:00,4.4493,4.4782,4.4493,4.4757,1115928
2005-01-25 18:00:00,4.478,4.4869,4.4707,4.4782,912807
2005-01-26 08:00:00,4.4832,4.4956,4.4364,4.4433,3857164
2005-01-26 09:00:00,4.4409,4.5485,4.4334,4.5462,84827490
2005-01-26 10:00:00,4.5467,4.5719,4.524,4.5579,84026535
2005-01-26 11:00:00,4.5579,4.5621,4.5355,4.5511,30831811
2005-01-26 12:00:00,4.5529,4.6172,4.5492,4.5945,70233553
2005-01-26 13:00:00,4.5933,4.6439,4.5905,4.6439,45841786
2005-01-26 14:00:00,4.6443,4.667,4.6277,4.657,63901065
2005-01-26 15:00:00,4.657,4.7176,4.6361,4.7131,106955637
2005-01-26 16:00:00,4.7171,4.7176,4.6999,4.7156,2699478
2005-01-26 17:00:00,4.7111,4.7166,4.7111,4.7123,1377343
2005-01-26 18:00:00,4.7113,4.7161,4.7113,4.7113,201954
2005-01-27 08:00:00,4.6974,4.7074,4.67,4.6874,960866
2005-01-27 09:00:00,4.6874,4.7039,4.6376,4.6595,59729405
2005-01-27 10:00:00,4.6578,4.6817,4.6127,4.6364,58785919
2005-01-27 11:00:00,4.6344,4.673,4.6329,4.6526,28466298
2005-01-27 12:00:00,4.6526,4.68,4.6496,4.6508,24530125
2005-01-27 13:00:00,4.6508,4.656,4.6227,4.6361,17591251
2005-01-27 14:00:00,4.6359,4.6563,4.6272,4.6401,16743404
2005-01-27 15:00:00,4.6419,4.6996,4.6309,4.6824,56774010
2005-01-27 16:00:00,4.6797,4.6887,4.6745,4.6824,1775751
2005-01-27 17:00:00,4.6824,4.6849,4.6712,4.6775,313371
2005-01-27 18:00:00,4.6824,4.6824,4.6824,4.6824,36135
2005-01-28 08:00:00,4.7074,4.7074,4.663,4.6837,479270
2005-01-28 09:00:00,4.6837,4.8493,4.6837,4.8319,114590909
2005-01-28 10:00:00,4.8296,4.8486,4.7646,4.7918,91480731
2005-01-28 11:00:00,4.791,4.7923,4.745,4.7522,58306893
2005-01-28 12:00:00,4.7512,4.7721,4.6844,4.7103,45304017
2005-01-28 13:00:00,4.7101,4.7208,4.6635,4.673,39078567
2005-01-28 14:00:00,4.674,4.807,4.6411,4.6836,55372372
2005-01-28 15:00:00,4.6824,4.7485,4.6797,4.741,81045724
2005-01-28 16:00:00,4.743,4.7509,4.7365,4.7452,3063923
2005-01-28 17:00:00,4.7402,4.7534,4.7385,4.7534,237768
2005-01-28 18:00:00,4.7522,4.7522,4.7507,4.7507,34127
2005-01-31 08:00:00,4.807,4.8214,4.8067,4.8207,3020320
2005-01-31 09:00:00,4.8204,4.8309,4.7639,4.7913,55970246
2005-01-31 10:00:00,4.7915,4.8528,4.7818,4.8389,81851495
2005-01-31 11:00:00,4.8386,4.8441,4.8135,4.8274,36902405
2005-01-31 12:00:00,4.8274,4.8369,4.8177,4.8344,24814303
2005-01-31 13:00:00,4.8351,4.8688,4.8237,4.862,45019399
2005-01-31 14:00:00,4.8633,4.8907,4.8491,4.8707,54982634
2005-01-31 15:00:00,4.8707,4.88,4.8488,4.8725,78400445
2005-01-31 16:00:00,4.8727,4.8767,4.8645,4.8767,3216529
2005-01-31 17:00:00,4.8755,4.8767,4.8717,4.8717,129684
2005-01-31 18:00:00,4.873,4.8755,4.8668,4.8668,140524
2005-02-01 08:00:00,4.8446,4.8725,4.8234,4.857,1761940
2005-02-01 09:00:00,4.8568,4.8725,4.812,4.8568,60570465
2005-02-01 10:00:00,4.8568,4.8981,4.8269,4.8364,90456466
2005-02-01 11:00:00,4.8351,4.8533,4.8294,4.8419,33191506
2005-02-01 12:00:00,4.8398,4.8456,4.807,4.8159,37141980
2005-02-01 13:00:00,4.8152,4.8229,4.748,4.8122,92651665
2005-02-01 14:00:00,4.8115,4.8209,4.7843,4.8072,52436931
2005-02-01 15:00:00,4.8086,4.8127,4.7661,4.7758,112145581
2005-02-01 16:00:00,4.7796,5.1681,4.5494,5.1634,224823825
2005-02-01 17:00:00,5.1681,5.2491,5.1624,5.208,55545944
2005-02-01 18:00:00,5.2092,5.2411,5.2055,5.2391,7167486
2005-02-02 08:00:00,5.3592,5.4603,5.3592,5.3973,55971211
2005-02-02 09:00:00,5.3983,5.4371,5.2304,5.2665,303136427
2005-02-02 10:00:00,5.2675,5.3315,5.2179,5.325,226104169
2005-02-02 11:00:00,5.3248,5.335,5.2867,5.2897,124877082
2005-02-02 12:00:00,5.2902,5.3061,5.259,5.2827,64730400
2005-02-02 13:00:00,5.2827,5.2959,5.2625,5.2705,46595639
2005-02-02 14:00:00,5.272,5.281,5.1385,5.1517,193227118
2005-02-02 15:00:00,5.1519,5.1716,5.0725,5.128,291271878
